DOY;Year;Hour;Label
135;2023;19;148.54
135;2023;20;148.54
135;2023;21;148.54
135;2023;22;148.54
135;2023;23;148.54
136;2023;0;148.54
136;2023;1;148.54
136;2023;2;148.54
136;2023;3;148.54
136;2023;4;148.54
136;2023;5;148.54
136;2023;6;148.54
136;2023;7;148.54
136;2023;8;148.805
136;2023;9;150.06
136;2023;10;151.135
136;2023;11;151.31
136;2023;12;151.4
136;2023;13;151.4
136;2023;14;151.4
136;2023;15;151.4
136;2023;16;151.4
136;2023;17;151.4
136;2023;18;151.4
136;2023;19;151.4
136;2023;20;151.4
136;2023;21;151.4
136;2023;22;151.4
136;2023;23;151.4
137;2023;0;151.4
137;2023;1;151.4
137;2023;2;152.74
137;2023;3;155.01
137;2023;4;158.285
137;2023;5;161.145
137;2023;6;163.475
137;2023;7;164.51
137;2023;8;164.51
137;2023;9;164.51
137;2023;10;164.51
137;2023;11;164.51
137;2023;12;164.51
137;2023;13;164.51
137;2023;14;164.51
137;2023;15;164.51
137;2023;16;164.51
137;2023;17;164.51
137;2023;18;164.51
137;2023;19;164.51
137;2023;20;164.51
137;2023;21;164.51
137;2023;22;164.51
137;2023;23;164.51
138;2023;0;164.51
138;2023;1;164.84
138;2023;2;167.44
138;2023;3;170.715
138;2023;4;174.325
138;2023;5;177.005
138;2023;6;178.92
138;2023;7;180.09
138;2023;8;180.09
138;2023;9;180.09
138;2023;10;180.09
138;2023;11;180.09
138;2023;12;180.09
138;2023;13;180.09
138;2023;14;180.09
138;2023;15;180.09
138;2023;16;180.09
138;2023;17;180.09
138;2023;18;180.09
138;2023;19;180.09
138;2023;20;180.09
138;2023;21;180.09
138;2023;22;180.09
138;2023;23;180.09
139;2023;0;180.09
139;2023;1;180.77
139;2023;2;183.545
139;2023;3;186.245
139;2023;4;189.09
139;2023;5;192.605
139;2023;6;194.895
139;2023;7;196.635
139;2023;8;196.9
139;2023;9;196.9
139;2023;10;196.9
139;2023;11;196.9
139;2023;12;196.9
139;2023;13;196.9
139;2023;14;196.9
139;2023;15;196.9
139;2023;16;196.9
139;2023;17;196.9
139;2023;18;196.9
139;2023;19;196.9
139;2023;20;196.9
139;2023;21;196.9
139;2023;22;196.9
139;2023;23;196.9
140;2023;0;196.9
140;2023;1;199.825
140;2023;2;204.795
140;2023;3;208.295
140;2023;4;211.75
140;2023;5;215.27
140;2023;6;218.13
140;2023;7;220.39
140;2023;8;221.315
140;2023;9;221.4
140;2023;10;221.4
140;2023;11;221.4
140;2023;12;221.4
140;2023;13;221.4
140;2023;14;221.4
140;2023;15;221.4
140;2023;16;221.4
140;2023;17;221.4
140;2023;18;221.4
140;2023;19;221.4
140;2023;20;221.4
140;2023;21;221.4
140;2023;22;221.4
140;2023;23;221.4
141;2023;0;222.9
141;2023;1;226.925
141;2023;2;231.065
141;2023;3;236.76
141;2023;4;240.85
141;2023;5;244.13
141;2023;6;246.395
141;2023;7;246.75
141;2023;8;246.75
141;2023;9;246.75
141;2023;10;246.75
141;2023;11;246.75
141;2023;12;246.75
141;2023;13;246.75
141;2023;14;246.75
141;2023;15;246.75
141;2023;16;246.75
141;2023;17;246.75
141;2023;18;246.75
141;2023;19;246.75
141;2023;20;246.75
141;2023;21;246.75
141;2023;22;246.75
141;2023;23;246.75
142;2023;0;246.75
142;2023;1;246.75
142;2023;2;246.75
142;2023;3;246.75
142;2023;4;251.855
142;2023;5;258.08
142;2023;6;263.27
142;2023;7;267.145
142;2023;8;267.74
142;2023;9;267.74
142;2023;10;267.74
142;2023;11;267.74
142;2023;12;267.74
142;2023;13;267.74
142;2023;14;267.74
142;2023;15;267.74
142;2023;16;267.74
142;2023;17;267.74
142;2023;18;267.74
142;2023;19;267.74
142;2023;20;267.74
142;2023;21;267.74
142;2023;22;267.74
142;2023;23;267.74
143;2023;0;271.325
143;2023;1;277.615
143;2023;2;282.165
143;2023;3;286.855
143;2023;4;291.39
143;2023;5;295.655
143;2023;6;298.955
143;2023;7;301.375
143;2023;8;303.135
143;2023;9;304.08
143;2023;10;304.17
143;2023;11;304.17
143;2023;12;304.17
143;2023;13;304.17
143;2023;14;304.17
143;2023;15;304.17
143;2023;16;304.17
143;2023;17;304.17
143;2023;18;304.17
143;2023;19;304.17
143;2023;20;304.17
143;2023;21;304.17
143;2023;22;304.915
143;2023;23;308.17
144;2023;0;312.13
144;2023;1;315.06
144;2023;2;317.565
144;2023;3;320.425
144;2023;4;322.36
144;2023;5;324.63
144;2023;6;327.07
144;2023;7;328.41
144;2023;8;328.5
144;2023;9;328.5
144;2023;10;328.5
144;2023;11;328.5
144;2023;12;328.5
144;2023;13;328.5
144;2023;14;328.5
144;2023;15;328.5
144;2023;16;328.5
144;2023;17;328.5
144;2023;18;328.5
144;2023;19;328.5
144;2023;20;328.5
144;2023;21;328.5
144;2023;22;328.5
144;2023;23;328.5
145;2023;0;328.565
145;2023;1;330.68
145;2023;2;333.955
145;2023;3;337.04
145;2023;4;340.31
145;2023;5;343.175
145;2023;6;345.11
145;2023;7;346.1
145;2023;8;346.28
145;2023;9;346.28
145;2023;10;346.28
145;2023;11;346.28
145;2023;12;346.28
145;2023;13;346.28
145;2023;14;346.28
145;2023;15;346.28
145;2023;16;346.28
145;2023;17;346.28
145;2023;18;346.28
145;2023;19;346.28
145;2023;20;346.28
145;2023;21;346.28
145;2023;22;346.28
145;2023;23;346.28
146;2023;0;346.28
146;2023;1;346.28
146;2023;2;348.035
146;2023;3;352.305
146;2023;4;355.755
146;2023;5;360.62
146;2023;6;363.74
146;2023;7;365.745
146;2023;8;366.08
146;2023;9;366.08
146;2023;10;366.08
146;2023;11;366.08
146;2023;12;366.08
146;2023;13;366.08
146;2023;14;366.08
146;2023;15;366.08
146;2023;16;366.08
146;2023;17;366.08
146;2023;18;366.08
146;2023;19;366.08
146;2023;20;366.08
146;2023;21;366.08
146;2023;22;366.08
146;2023;23;366.08
147;2023;0;366.08
147;2023;1;366.08
147;2023;2;368.695
147;2023;3;373.885
147;2023;4;379.1
147;2023;5;383.37
147;2023;6;385.985
147;2023;7;387.485
147;2023;8;387.55
147;2023;9;387.55
147;2023;10;387.55
147;2023;11;387.55
147;2023;12;387.55
147;2023;13;387.55
147;2023;14;387.55
147;2023;15;387.55
147;2023;16;387.55
147;2023;17;387.55
147;2023;18;387.55
147;2023;19;387.55
147;2023;20;387.55
147;2023;21;387.55
147;2023;22;387.55
147;2023;23;387.55
148;2023;0;387.55
148;2023;1;389.685
148;2023;2;395.14
148;2023;3;400.155
148;2023;4;403.76
148;2023;5;407.785
148;2023;6;411.07
148;2023;7;413.065
148;2023;8;413.24
148;2023;9;413.24
148;2023;10;413.24
148;2023;11;413.24
148;2023;12;413.24
148;2023;13;413.24
148;2023;14;413.24
148;2023;15;413.24
148;2023;16;413.24
148;2023;17;413.24
148;2023;18;413.24
148;2023;19;413.24
148;2023;20;413.24
148;2023;21;413.24
148;2023;22;413.24
148;2023;23;413.24
149;2023;0;413.24
149;2023;1;413.24
149;2023;2;413.42
149;2023;3;417.025
149;2023;4;421.56
149;2023;5;427.105
149;2023;6;430.54
149;2023;7;432.295
149;2023;8;432.38
149;2023;9;432.38
149;2023;10;432.38
149;2023;11;432.38
149;2023;12;432.38
149;2023;13;432.38
149;2023;14;432.38
149;2023;15;432.38
149;2023;16;432.38
149;2023;17;432.38
149;2023;18;432.38
149;2023;19;432.38
149;2023;20;432.38
149;2023;21;432.38
149;2023;22;432.38
149;2023;23;432.38
150;2023;0;432.38
150;2023;1;434.98
150;2023;2;440.28
150;2023;3;444.88
150;2023;4;449.345
150;2023;5;455.045
150;2023;6;458.235
150;2023;7;460.415
150;2023;8;460.59
150;2023;9;460.59
150;2023;10;460.59
150;2023;11;460.59
150;2023;12;460.59
150;2023;13;460.59
150;2023;14;460.59
150;2023;15;460.59
150;2023;16;460.59
150;2023;17;460.59
150;2023;18;460.59
150;2023;19;460.59
150;2023;20;460.59
150;2023;21;460.59
150;2023;22;460.59
150;2023;23;461.25
151;2023;0;468.31
151;2023;1;474.185
151;2023;2;478.715
151;2023;3;482.805
151;2023;4;486.86
151;2023;5;491.21
151;2023;6;494.665
151;2023;7;496.58
151;2023;8;496.67
151;2023;9;496.67
151;2023;10;496.67
151;2023;11;496.67
151;2023;12;496.67
151;2023;13;496.67
151;2023;14;496.67
151;2023;15;496.67
151;2023;16;496.67
151;2023;17;496.67
151;2023;18;496.67
151;2023;19;496.67
151;2023;20;496.67
151;2023;21;496.67
151;2023;22;496.67
151;2023;23;496.67
152;2023;0;496.67
152;2023;1;500.45
152;2023;2;506.92
152;2023;3;512.705
152;2023;4;518.05
152;2023;5;524.275
152;2023;6;527.885
152;2023;7;529.58
152;2023;8;529.58
152;2023;9;529.58
152;2023;10;529.58
152;2023;11;529.58
152;2023;12;529.58
152;2023;13;529.58
152;2023;14;529.58
152;2023;15;529.58
152;2023;16;529.58
152;2023;17;529.58
152;2023;18;529.58
152;2023;19;529.58
152;2023;20;529.58
152;2023;21;529.58
152;2023;22;529.58
152;2023;23;529.58
153;2023;0;529.58
153;2023;1;529.58
153;2023;2;532.24
153;2023;3;537.455
153;2023;4;543.33
153;2023;5;548.805
153;2023;6;552.06
153;2023;7;554
153;2023;8;554.57
153;2023;9;554.57
153;2023;10;554.57
153;2023;11;554.57
153;2023;12;554.57
153;2023;13;554.57
153;2023;14;554.57
153;2023;15;554.57
153;2023;16;554.57
153;2023;17;554.57
153;2023;18;554.57
153;2023;19;554.57
153;2023;20;554.57
153;2023;21;554.57
153;2023;22;554.57
153;2023;23;554.57
154;2023;0;556.595
154;2023;1;562.47
154;2023;2;566.825
154;2023;3;571.205
154;2023;4;575.385
154;2023;5;579.83
154;2023;6;583.615
154;2023;7;585.11
154;2023;8;585.11
154;2023;9;585.11
154;2023;10;585.11
154;2023;11;585.11
154;2023;12;585.11
154;2023;13;585.11
154;2023;14;585.11
154;2023;15;585.11
154;2023;16;585.11
154;2023;17;585.11
154;2023;18;585.11
154;2023;19;585.11
154;2023;20;585.11
154;2023;21;585.11
154;2023;22;585.11
154;2023;23;585.11
155;2023;0;586.385
155;2023;1;591.6
155;2023;2;596.37
155;2023;3;600.995
155;2023;4;604.69
155;2023;5;608.87
155;2023;6;610.98
155;2023;7;611.82
155;2023;8;611.82
155;2023;9;611.82
155;2023;10;611.82
155;2023;11;611.82
155;2023;12;611.82
155;2023;13;611.82
155;2023;14;611.82
155;2023;15;611.82
155;2023;16;611.82
155;2023;17;611.82
155;2023;18;611.82
155;2023;19;611.82
155;2023;20;611.82
155;2023;21;611.82
155;2023;22;611.82
155;2023;23;611.82
156;2023;0;612.06
156;2023;1;616.68
156;2023;2;623.39
156;2023;3;630.36
156;2023;4;637.315
156;2023;5;643.715
156;2023;6;646.64
156;2023;7;647.9
156;2023;8;647.9
156;2023;9;647.9
156;2023;10;647.9
156;2023;11;647.9
156;2023;12;647.9
156;2023;13;647.9
156;2023;14;647.9
156;2023;15;647.9
156;2023;16;647.9
156;2023;17;647.9
156;2023;18;647.9
156;2023;19;647.9
156;2023;20;647.9
156;2023;21;647.9
156;2023;22;647.9
156;2023;23;647.9
157;2023;0;647.9
157;2023;1;651.745
157;2023;2;657.205
157;2023;3;663.34
157;2023;4;668.8
157;2023;5;675
157;2023;6;679.29
157;2023;7;681.12
157;2023;8;681.12
157;2023;9;681.12
157;2023;10;681.12
157;2023;11;681.12
157;2023;12;681.12
157;2023;13;681.12
157;2023;14;681.12
157;2023;15;681.12
157;2023;16;681.12
157;2023;17;681.12
157;2023;18;681.12
157;2023;19;681.12
157;2023;20;681.12
157;2023;21;681.12
157;2023;22;681.12
157;2023;23;681.12
158;2023;0;681.71
158;2023;1;687.43
158;2023;2;693.39
158;2023;3;699.005
158;2023;4;703.975
158;2023;5;707.645
158;2023;6;711.255
158;2023;7;712.53
158;2023;8;712.53
158;2023;9;712.53
158;2023;10;712.53
158;2023;11;712.53
158;2023;12;712.53
158;2023;13;712.53
158;2023;14;712.53
158;2023;15;712.53
158;2023;16;712.53
158;2023;17;712.53
158;2023;18;712.53
158;2023;19;712.53
158;2023;20;712.53
158;2023;21;712.53
158;2023;22;712.53
158;2023;23;713.545
159;2023;0;718.8
159;2023;1;724.695
159;2023;2;731.475
159;2023;3;737.195
159;2023;4;743.16
159;2023;5;748.61
159;2023;6;753.06
159;2023;7;755.48
159;2023;8;756.75
159;2023;9;756.84
159;2023;10;756.84
159;2023;11;756.84
159;2023;12;756.84
159;2023;13;756.84
159;2023;14;756.84
159;2023;15;756.84
159;2023;16;756.84
159;2023;17;756.84
159;2023;18;756.84
159;2023;19;756.84
159;2023;20;756.84
159;2023;21;756.84
159;2023;22;756.84
159;2023;23;760.38
160;2023;0;765.31
160;2023;1;771.12
160;2023;2;778.575
160;2023;3;783.945
160;2023;4;788.63
160;2023;5;795.095
160;2023;6;800.465
160;2023;7;802.73
160;2023;8;802.82
160;2023;9;802.82
160;2023;10;802.82
160;2023;11;802.82
160;2023;12;802.82
160;2023;13;802.82
160;2023;14;802.82
160;2023;15;802.82
160;2023;16;802.82
160;2023;17;802.82
160;2023;18;802.82
160;2023;19;802.82
160;2023;20;802.82
160;2023;21;802.82
160;2023;22;802.82
160;2023;23;802.82
161;2023;0;802.82
161;2023;1;802.82
161;2023;2;802.82
161;2023;3;804.58
161;2023;4;810.96
161;2023;5;816
161;2023;6;818.59
161;2023;7;819.45
161;2023;8;819.45
161;2023;9;819.45
161;2023;10;819.45
161;2023;11;819.45
161;2023;12;819.45
161;2023;13;819.45
161;2023;14;819.45
161;2023;15;819.45
161;2023;16;819.45
161;2023;17;819.45
161;2023;18;819.45
161;2023;19;819.45
161;2023;20;819.45
161;2023;21;819.45
161;2023;22;819.45
161;2023;23;819.45
162;2023;0;819.45
162;2023;1;820.53
162;2023;2;826.665
162;2023;3;833.885
162;2023;4;838.655
162;2023;5;843.035
162;2023;6;846.885
162;2023;7;848.67
162;2023;8;848.67
162;2023;9;848.67
162;2023;10;848.67
162;2023;11;848.67
162;2023;12;848.67
162;2023;13;848.67
162;2023;14;848.67
162;2023;15;848.67
162;2023;16;848.67
162;2023;17;848.67
162;2023;18;848.67
162;2023;19;848.67
162;2023;20;848.67
162;2023;21;848.67
162;2023;22;848.67
162;2023;23;848.67
163;2023;0;848.67
163;2023;1;848.67
163;2023;2;852.25
163;2023;3;859.32
163;2023;4;866.51
163;2023;5;871.46
163;2023;6;873.99
163;2023;7;874.85
163;2023;8;874.85
163;2023;9;874.85
163;2023;10;874.85
163;2023;11;874.85
163;2023;12;874.85
163;2023;13;874.85
163;2023;14;874.85
163;2023;15;874.85
163;2023;16;874.85
163;2023;17;874.85
163;2023;18;874.85
163;2023;19;874.85
163;2023;20;874.85
163;2023;21;874.85
163;2023;22;874.85
163;2023;23;874.85
164;2023;0;874.85
164;2023;1;877.685
164;2023;2;883.975
164;2023;3;888.445
164;2023;4;894.56
164;2023;5;900.765
164;2023;6;904.13
164;2023;7;904.9
164;2023;8;904.9
164;2023;9;904.9
164;2023;10;904.9
164;2023;11;904.9
164;2023;12;904.9
164;2023;13;904.9
164;2023;14;904.9
164;2023;15;904.9
164;2023;16;904.9
164;2023;17;904.9
164;2023;18;904.9
164;2023;19;904.9
164;2023;20;904.9
164;2023;21;904.9
164;2023;22;904.9
164;2023;23;904.9
165;2023;0;904.9
165;2023;1;907.65
165;2023;2;915.285
165;2023;3;920.56
165;2023;4;924.765
165;2023;5;928.965
165;2023;6;931.41
165;2023;7;932.665
165;2023;8;932.75
165;2023;9;932.75
165;2023;10;932.75
165;2023;11;932.75
165;2023;12;932.75
165;2023;13;932.75
165;2023;14;932.75
165;2023;15;932.75
165;2023;16;932.75
165;2023;17;932.75
165;2023;18;932.75
165;2023;19;932.75
165;2023;20;932.75
165;2023;21;932.75
165;2023;22;932.75
165;2023;23;932.75
166;2023;0;933.855
166;2023;1;939.615
166;2023;2;945.16
166;2023;3;950.525
166;2023;4;955.475
166;2023;5;961.025
166;2023;6;964.3
166;2023;7;965.225
166;2023;8;965.31
166;2023;9;965.31
166;2023;10;965.31
166;2023;11;965.31
166;2023;12;965.31
166;2023;13;965.31
166;2023;14;965.31
166;2023;15;965.31
166;2023;16;965.31
166;2023;17;965.31
166;2023;18;965.31
166;2023;19;965.31
166;2023;20;965.31
166;2023;21;965.31
166;2023;22;965.31
166;2023;23;965.31
167;2023;0;965.31
167;2023;1;966.145
167;2023;2;970.42
167;2023;3;974.53
167;2023;4;977.81
167;2023;5;981.085
167;2023;6;984.605
167;2023;7;985.77
167;2023;8;985.77
167;2023;9;985.77
167;2023;10;985.77
167;2023;11;985.77
167;2023;12;985.77
167;2023;13;985.77
167;2023;14;985.77
167;2023;15;985.77
167;2023;16;985.77
167;2023;17;985.77
167;2023;18;985.77
167;2023;19;985.77
167;2023;20;985.77
167;2023;21;985.77
167;2023;22;985.77
167;2023;23;985.77
168;2023;0;985.77
168;2023;1;988.24
168;2023;2;994.75
168;2023;3;999.875
168;2023;4;1004.67
168;2023;5;1008.365
168;2023;6;1012.13
168;2023;7;1013.14
168;2023;8;1013.14
168;2023;9;1013.14
168;2023;10;1013.14
168;2023;11;1013.14
168;2023;12;1013.14
168;2023;13;1013.14
168;2023;14;1013.14
168;2023;15;1013.14
168;2023;16;1013.14
168;2023;17;1013.14
168;2023;18;1013.14
168;2023;19;1013.14
168;2023;20;1013.14
168;2023;21;1013.14
168;2023;22;1013.14
168;2023;23;1013.14
169;2023;0;1013.14
169;2023;1;1013.14
169;2023;2;1017.075
169;2023;3;1023.965
169;2023;4;1030.34
169;2023;5;1035.625
169;2023;6;1038.33
169;2023;7;1039.01
169;2023;8;1039.01
169;2023;9;1039.01
169;2023;10;1039.01
169;2023;11;1039.01
169;2023;12;1039.01
169;2023;13;1039.01
169;2023;14;1039.01
169;2023;15;1039.01
169;2023;16;1039.01
169;2023;17;1039.01
169;2023;18;1039.01
169;2023;19;1039.01
169;2023;20;1039.01
169;2023;21;1039.01
169;2023;22;1039.01
169;2023;23;1039.01
170;2023;0;1039.01
170;2023;1;1039.01
170;2023;2;1039.01
170;2023;3;1043.26
170;2023;4;1047.725
170;2023;5;1052.345
170;2023;6;1054.94
170;2023;7;1055.42
170;2023;8;1055.42
170;2023;9;1055.42
170;2023;10;1055.42
170;2023;11;1055.42
170;2023;12;1055.42
170;2023;13;1055.42
170;2023;14;1055.42
170;2023;15;1055.42
170;2023;16;1055.42
170;2023;17;1055.42
170;2023;18;1055.42
170;2023;19;1055.42
170;2023;20;1055.42
170;2023;21;1055.42
170;2023;22;1055.42
170;2023;23;1055.42
171;2023;0;1055.42
171;2023;1;1057.78
171;2023;2;1063.92
171;2023;3;1069.875
171;2023;4;1077.25
171;2023;5;1084.31
171;2023;6;1090.36
171;2023;7;1093.55
171;2023;8;1094.06
171;2023;9;1094.06
171;2023;10;1094.06
171;2023;11;1094.06
171;2023;12;1094.06
171;2023;13;1094.06
171;2023;14;1094.06
171;2023;15;1094.06
171;2023;16;1094.06
171;2023;17;1094.06
171;2023;18;1094.06
171;2023;19;1094.06
171;2023;20;1094.06
171;2023;21;1094.06
171;2023;22;1094.06
171;2023;23;1094.06
172;2023;0;1094.06
172;2023;1;1094.475
172;2023;2;1099.25
172;2023;3;1104.375
172;2023;4;1108.815
172;2023;5;1111.92
172;2023;6;1113.765
172;2023;7;1114.36
172;2023;8;1115.195
172;2023;9;1115.35
172;2023;10;1115.35
172;2023;11;1115.35
172;2023;12;1115.35
172;2023;13;1115.35
172;2023;14;1115.35
172;2023;15;1115.35
172;2023;16;1115.35
172;2023;17;1115.35
172;2023;18;1115.35
172;2023;19;1115.35
172;2023;20;1115.35
172;2023;21;1115.35
172;2023;22;1115.35
172;2023;23;1115.35
173;2023;0;1115.35
173;2023;1;1115.35
173;2023;2;1115.35
173;2023;3;1117.045
173;2023;4;1121.4
173;2023;5;1124.505
173;2023;6;1127.365
173;2023;7;1128.29
173;2023;8;1128.46
173;2023;9;1128.46
173;2023;10;1128.46
173;2023;11;1128.46
173;2023;12;1128.46
173;2023;13;1128.46
173;2023;14;1128.46
173;2023;15;1128.46
173;2023;16;1128.46
173;2023;17;1128.46
173;2023;18;1128.46
173;2023;19;1128.46
173;2023;20;1128.46
173;2023;21;1128.46
173;2023;22;1128.46
173;2023;23;1128.46
174;2023;0;1128.46
174;2023;1;1131.39
174;2023;2;1135
174;2023;3;1137.925
174;2023;4;1140.63
174;2023;5;1143.56
174;2023;6;1145.58
174;2023;7;1145.76
174;2023;8;1145.76
174;2023;9;1145.76
174;2023;10;1145.76
174;2023;11;1145.76
174;2023;12;1145.76
174;2023;13;1145.76
174;2023;14;1145.76
174;2023;15;1145.76
174;2023;16;1145.76
174;2023;17;1145.76
174;2023;18;1145.76
174;2023;19;1145.76
174;2023;20;1145.76
174;2023;21;1145.76
174;2023;22;1145.76
174;2023;23;1145.76
175;2023;0;1145.76
175;2023;1;1145.76
175;2023;2;1145.76
175;2023;3;1148.42
175;2023;4;1153.28
175;2023;5;1156.975
175;2023;6;1160.1
175;2023;7;1161.265
175;2023;8;1161.33
175;2023;9;1161.33
175;2023;10;1161.33
175;2023;11;1161.33
175;2023;12;1161.33
175;2023;13;1161.33
175;2023;14;1161.33
175;2023;15;1161.33
175;2023;16;1161.33
175;2023;17;1161.33
175;2023;18;1161.33
175;2023;19;1161.33
175;2023;20;1161.33
175;2023;21;1161.33
175;2023;22;1161.33
175;2023;23;1161.33
176;2023;0;1161.33
176;2023;1;1161.33
176;2023;2;1161.33
176;2023;3;1161.33
176;2023;4;1162.52
176;2023;5;1165.38
176;2023;6;1169.91
176;2023;7;1169.91
176;2023;8;1169.91
176;2023;9;1169.91
176;2023;10;1169.91
176;2023;11;1169.91
176;2023;12;1169.91
176;2023;13;1169.91
176;2023;14;1169.91
176;2023;15;1169.91
176;2023;16;1169.91
176;2023;17;1169.91
176;2023;18;1169.91
176;2023;19;1169.91
176;2023;20;1169.91
176;2023;21;1169.91
176;2023;22;1169.91
176;2023;23;1169.91
177;2023;0;1169.91
177;2023;1;1169.91
177;2023;2;1169.91
177;2023;3;1169.91
177;2023;4;1169.91
177;2023;5;1169.91
177;2023;6;1170.92
177;2023;7;1171.85
177;2023;8;1171.94
177;2023;9;1171.94
177;2023;10;1171.94
177;2023;11;1171.94
177;2023;12;1171.94
177;2023;13;1171.94
177;2023;14;1171.94
177;2023;15;1171.94
177;2023;16;1171.94
177;2023;17;1171.94
177;2023;18;1171.94
177;2023;19;1171.94
177;2023;20;1171.94
177;2023;21;1171.94
177;2023;22;1171.94
177;2023;23;1171.94
178;2023;0;1171.94
178;2023;1;1171.94
178;2023;2;1171.94
178;2023;3;1171.94
178;2023;4;1174.71
178;2023;5;1177.545
178;2023;6;1179.48
178;2023;7;1179.9
178;2023;8;1179.99
178;2023;9;1179.99
178;2023;10;1179.99
178;2023;11;1179.99
178;2023;12;1179.99
178;2023;13;1179.99
178;2023;14;1179.99
178;2023;15;1179.99
178;2023;16;1179.99
178;2023;17;1179.99
178;2023;18;1179.99
178;2023;19;1179.99
178;2023;20;1179.99
178;2023;21;1179.99
178;2023;22;1179.99
178;2023;23;1179.99
179;2023;0;1179.99
179;2023;1;1179.99
179;2023;2;1179.99
179;2023;3;1181.42
179;2023;4;1184.43
179;2023;5;1186.965
179;2023;6;1188.965
179;2023;7;1191.65
179;2023;8;1192.75
179;2023;9;1193.23
179;2023;10;1193.23
179;2023;11;1193.23
179;2023;12;1193.23
179;2023;13;1193.23
179;2023;14;1193.23
179;2023;15;1193.23
179;2023;16;1193.23
179;2023;17;1193.23
179;2023;18;1193.23
179;2023;19;1193.23
179;2023;20;1193.23
179;2023;21;1193.23
179;2023;22;1193.23
179;2023;23;1193.23
180;2023;0;1193.23
180;2023;1;1193.23
180;2023;2;1193.23
180;2023;3;1195.01
180;2023;4;1197.52
180;2023;5;1199.81
180;2023;6;1201.37
180;2023;7;1201.64
180;2023;8;1201.64
180;2023;9;1201.64
180;2023;10;1201.64
180;2023;11;1201.64
180;2023;12;1201.64
180;2023;13;1201.64
180;2023;14;1201.64
180;2023;15;1201.64
180;2023;16;1201.64
180;2023;17;1201.64
180;2023;18;1201.64
180;2023;19;1201.64
180;2023;20;1201.64
180;2023;21;1201.64
180;2023;22;1201.64
180;2023;23;1201.64
181;2023;0;1201.64
181;2023;1;1201.64
181;2023;2;1201.64
181;2023;3;1202.405
181;2023;4;1206.585
181;2023;5;1215.165
181;2023;6;1217.015
181;2023;7;1217.92
181;2023;8;1217.92
181;2023;9;1218.09
181;2023;10;1218.09
181;2023;11;1218.09
181;2023;12;1218.09
181;2023;13;1218.09
181;2023;14;1218.09
181;2023;15;1218.09
181;2023;16;1218.09
181;2023;17;1218.09
181;2023;18;1218.09
181;2023;19;1218.09
181;2023;20;1218.09
181;2023;21;1218.09
181;2023;22;1218.09
181;2023;23;1218.09
182;2023;0;1218.09
182;2023;1;1218.09
182;2023;2;1218.09
182;2023;3;1218.09
182;2023;4;1218.09
182;2023;5;1219.17
182;2023;6;1220.185
182;2023;7;1220.25
182;2023;8;1220.25
182;2023;9;1220.25
182;2023;10;1220.25
182;2023;11;1220.25
182;2023;12;1220.25
182;2023;13;1220.25
182;2023;14;1220.25
182;2023;15;1220.25
182;2023;16;1220.25
182;2023;17;1220.25
182;2023;18;1220.25
182;2023;19;1220.25
182;2023;20;1220.25
182;2023;21;1220.425
182;2023;22;1222.205
182;2023;23;1222.955
183;2023;0;1223.94
183;2023;1;1224.715
183;2023;2;1226.08
183;2023;3;1227.31
183;2023;4;1228.76
183;2023;5;1229.755
183;2023;6;1230.105
183;2023;7;1230.19
183;2023;8;1230.19
183;2023;9;1230.19
183;2023;10;1230.19
183;2023;11;1230.19
183;2023;12;1230.19
183;2023;13;1230.19
183;2023;14;1230.19
183;2023;15;1230.19
183;2023;16;1230.19
183;2023;17;1230.19
183;2023;18;1230.19
183;2023;19;1230.19
183;2023;20;1230.19
183;2023;21;1230.19
183;2023;22;1230.19
183;2023;23;1230.19
184;2023;0;1230.19
184;2023;1;1230.19
184;2023;2;1230.19
184;2023;3;1230.19
184;2023;4;1230.19
184;2023;5;1230.19
184;2023;6;1230.19
184;2023;7;1230.19
184;2023;8;1230.19
184;2023;9;1230.19
184;2023;10;1230.19
184;2023;11;1230.19
184;2023;12;1230.19
184;2023;13;1230.19
184;2023;14;1230.19
184;2023;15;1230.19
184;2023;16;1230.19
184;2023;17;1230.19
184;2023;18;1230.19
184;2023;19;1230.19
184;2023;20;1230.19
184;2023;21;1230.19
184;2023;22;1230.19
184;2023;23;1230.19
185;2023;0;1230.19
185;2023;1;1230.19
185;2023;2;1230.19
185;2023;3;1230.19
185;2023;4;1230.19
185;2023;5;1231.425
185;2023;6;1232.085
185;2023;7;1232.35
185;2023;8;1232.35
185;2023;9;1232.35
185;2023;10;1232.35
185;2023;11;1232.35
185;2023;12;1232.35
185;2023;13;1232.35
185;2023;14;1232.35
185;2023;15;1232.35
185;2023;16;1232.35
185;2023;17;1232.35
185;2023;18;1232.35
185;2023;19;1232.35
185;2023;20;1232.35
185;2023;21;1232.35
185;2023;22;1232.35
185;2023;23;1232.35
186;2023;0;1232.35
186;2023;1;1232.35
186;2023;2;1232.35
186;2023;3;1232.35
186;2023;4;1233.27
186;2023;5;1236.395
186;2023;6;1238.725
186;2023;7;1239.08
186;2023;8;1239.08
186;2023;9;1239.08
186;2023;10;1239.08
186;2023;11;1239.08
186;2023;12;1239.08
186;2023;13;1239.08
186;2023;14;1239.08
186;2023;15;1239.08
186;2023;16;1239.08
186;2023;17;1239.08
186;2023;18;1239.08
186;2023;19;1239.08
186;2023;20;1239.08
186;2023;21;1239.08
186;2023;22;1239.08
186;2023;23;1239.08
187;2023;0;1239.08
